,Symbol_x,Date,Expiry,Strike Price,Call Price,Put Price
22410,NIFTY,26-Mar-15,28-Dec-17,9000,1684.35,433.7
22411,NIFTY,27-Mar-15,28-Dec-17,9000,1661.85,407.7
22412,NIFTY,30-Mar-15,28-Dec-17,9000,1834.6,432.7
22413,NIFTY,31-Mar-15,28-Dec-17,9000,1803.3,410.2
22414,NIFTY,01-Apr-15,28-Dec-17,9000,1883.2,396.55
22415,NIFTY,06-Apr-15,28-Dec-17,9000,1882.1,396.5
22416,NIFTY,07-Apr-15,28-Dec-17,9000,1555.05,373.5
22417,NIFTY,08-Apr-15,28-Dec-17,9000,1881.3,350.35
22418,NIFTY,09-Apr-15,28-Dec-17,9000,1916.85,331.5
22419,NIFTY,10-Apr-15,28-Dec-17,9000,1895.55,309.75
22420,NIFTY,13-Apr-15,28-Dec-17,9000,1920.8,290.1
22421,NIFTY,15-Apr-15,28-Dec-17,9000,1860.8,307.4
22422,NIFTY,16-Apr-15,28-Dec-17,9000,1850,304.2
22423,NIFTY,17-Apr-15,28-Dec-17,9000,1875,342.35
22424,NIFTY,20-Apr-15,28-Dec-17,9000,1692.25,447.15
22425,NIFTY,21-Apr-15,28-Dec-17,9000,1740,457.9
22426,NIFTY,22-Apr-15,28-Dec-17,9000,1575,428.75
22427,NIFTY,23-Apr-15,28-Dec-17,9000,1612.25,418
22428,NIFTY,24-Apr-15,28-Dec-17,9000,1552.2,452.65
22429,NIFTY,27-Apr-15,28-Dec-17,9000,1489.85,488.6
22430,NIFTY,28-Apr-15,28-Dec-17,9000,1537.05,465.6
22431,NIFTY,29-Apr-15,28-Dec-17,9000,1494.5,457.1
22432,NIFTY,30-Apr-15,28-Dec-17,9000,1439.05,465.35
22433,NIFTY,04-May-15,28-Dec-17,9000,1609.8,492.25
22434,NIFTY,05-May-15,28-Dec-17,9000,1510,471.1
22435,NIFTY,06-May-15,28-Dec-17,9000,1584.35,701.25
22436,NIFTY,07-May-15,28-Dec-17,9000,1528.95,689.1
22437,NIFTY,08-May-15,28-Dec-17,9000,1652.9,684.3
22438,NIFTY,11-May-15,28-Dec-17,9000,1773.9,672.7
22439,NIFTY,12-May-15,28-Dec-17,9000,1726.75,825.5
22440,NIFTY,13-May-15,28-Dec-17,9000,1802,793.9
22441,NIFTY,14-May-15,28-Dec-17,9000,1758.95,761.85
22442,NIFTY,15-May-15,28-Dec-17,9000,1757.3,719.9
22443,NIFTY,18-May-15,28-Dec-17,9000,1835.8,695.85
22444,NIFTY,19-May-15,28-Dec-17,9000,1793.4,666.9
22445,NIFTY,20-May-15,28-Dec-17,9000,1809.15,632.35
22446,NIFTY,21-May-15,28-Dec-17,9000,1772.9,603.8
22447,NIFTY,22-May-15,28-Dec-17,9000,1777.25,566.15
22448,NIFTY,25-May-15,28-Dec-17,9000,1700.95,591.1
22449,NIFTY,26-May-15,28-Dec-17,9000,1649.15,575.55
22450,NIFTY,27-May-15,28-Dec-17,9000,1616.95,547.9
22451,NIFTY,28-May-15,28-Dec-17,9000,1578.15,526.35
22452,NIFTY,29-May-15,28-Dec-17,9000,1680.05,517.1
22453,NIFTY,01-Jun-15,28-Dec-17,9000,1649.95,490.3
22454,NIFTY,02-Jun-15,28-Dec-17,9000,1591.7,675.75
22455,NIFTY,03-Jun-15,28-Dec-17,9000,1536.3,704.55
22456,NIFTY,04-Jun-15,28-Dec-17,9000,1490.85,683.95
22457,NIFTY,05-Jun-15,28-Dec-17,9000,1444.5,664.6
22458,NIFTY,08-Jun-15,28-Dec-17,9000,1380.8,680
22459,NIFTY,09-Jun-15,28-Dec-17,9000,1339.95,658.7
22460,NIFTY,10-Jun-15,28-Dec-17,9000,1419.35,641.45
22461,NIFTY,11-Jun-15,28-Dec-17,9000,1379.3,763.95
22462,NIFTY,12-Jun-15,28-Dec-17,9000,1365.05,724.4
22463,NIFTY,15-Jun-15,28-Dec-17,9000,1354.9,689.95
22464,NIFTY,16-Jun-15,28-Dec-17,9000,1350.7,655.8
22465,NIFTY,17-Jun-15,28-Dec-17,9000,1367.7,615.25
22466,NIFTY,18-Jun-15,28-Dec-17,9000,1424.45,588.7
22467,NIFTY,19-Jun-15,28-Dec-17,9000,1446.75,553
22468,NIFTY,22-Jun-15,28-Dec-17,9000,1567.15,553.9
22469,NIFTY,23-Jun-15,28-Dec-17,9000,1560.8,522.55
22470,NIFTY,24-Jun-15,28-Dec-17,9000,1519.85,503.9
22471,NIFTY,25-Jun-15,28-Dec-17,9000,1527.65,472.5
22472,NIFTY,26-Jun-15,28-Dec-17,9000,1500,451.85
22473,NIFTY,29-Jun-15,28-Dec-17,9000,1447.25,454.35
22474,NIFTY,30-Jun-15,28-Dec-17,9000,1458.7,433.85
22475,NIFTY,01-Jul-15,28-Dec-17,9000,1521.2,418.95
22476,NIFTY,02-Jul-15,28-Dec-17,9000,1486.5,401.35
22477,NIFTY,03-Jul-15,28-Dec-17,9000,1498.65,376.95
22478,NIFTY,06-Jul-15,28-Dec-17,9000,1498.15,356.9
22479,NIFTY,07-Jul-15,28-Dec-17,9000,1458.1,344.45
22480,NIFTY,08-Jul-15,28-Dec-17,9000,1420.9,449.3
22481,NIFTY,09-Jul-15,28-Dec-17,9000,1377.65,440.35
22482,NIFTY,10-Jul-15,28-Dec-17,9000,1382.1,412.6
22483,NIFTY,13-Jul-15,28-Dec-17,9000,1466.8,406.7
22484,NIFTY,14-Jul-15,28-Dec-17,9000,1444.05,383.8
22485,NIFTY,15-Jul-15,28-Dec-17,9000,1495.85,363.9
22486,NIFTY,16-Jul-15,28-Dec-17,9000,1560.55,353.2
22487,NIFTY,17-Jul-15,28-Dec-17,9000,1539.75,332.25
22488,NIFTY,20-Jul-15,28-Dec-17,9000,1497.85,319.7
22489,NIFTY,21-Jul-15,28-Dec-17,9000,1451.45,336.25
22490,NIFTY,22-Jul-15,28-Dec-17,9000,1553.85,334.35
22491,NIFTY,23-Jul-15,28-Dec-17,9000,1502.4,333.65
22492,NIFTY,24-Jul-15,28-Dec-17,9000,1445.45,350.2
22493,NIFTY,27-Jul-15,28-Dec-17,9000,1400.95,480.1
22494,NIFTY,28-Jul-15,28-Dec-17,9000,1361.85,464.8
22495,NIFTY,29-Jul-15,28-Dec-17,9000,1372.75,435.65
22496,NIFTY,30-Jul-15,28-Dec-17,9000,1393.3,409.25
22497,NIFTY,31-Jul-15,28-Dec-17,9000,1497.2,409.1
22498,NIFTY,03-Aug-15,28-Dec-17,9000,1478.65,385.15
22499,NIFTY,04-Aug-15,28-Dec-17,9000,1437.85,373.9
22500,NIFTY,05-Aug-15,28-Dec-17,9000,1460.95,352.9
22501,NIFTY,06-Aug-15,28-Dec-17,9000,1500,330.85
22502,NIFTY,07-Aug-15,28-Dec-17,9000,1413.7,321.15
22503,NIFTY,10-Aug-15,28-Dec-17,9000,1362.6,321
22504,NIFTY,11-Aug-15,28-Dec-17,9000,1314.6,334.25
22505,NIFTY,12-Aug-15,28-Dec-17,9000,1269.1,401.45
22506,NIFTY,13-Aug-15,28-Dec-17,9000,1254.25,378.2
22507,NIFTY,14-Aug-15,28-Dec-17,9000,1462.6,423.7
22508,NIFTY,17-Aug-15,28-Dec-17,9000,1412.15,419.25
22509,NIFTY,18-Aug-15,28-Dec-17,9000,1381.3,400.8
22510,NIFTY,19-Aug-15,28-Dec-17,9000,1378.3,377.85
22511,NIFTY,20-Aug-15,28-Dec-17,9000,1331.2,451.2
22512,NIFTY,21-Aug-15,28-Dec-17,9000,1275.8,473.75
22513,NIFTY,24-Aug-15,28-Dec-17,9000,1686.3,1367.65
22514,NIFTY,25-Aug-15,28-Dec-17,9000,1697.65,1308.9
22515,NIFTY,26-Aug-15,28-Dec-17,9000,1615.25,1318.7
22516,NIFTY,27-Aug-15,28-Dec-17,9000,1731.55,1281.3
22517,NIFTY,28-Aug-15,28-Dec-17,9000,1727.7,1224.25
22518,NIFTY,31-Aug-15,28-Dec-17,9000,1659.1,1198.15
22519,NIFTY,01-Sep-15,28-Dec-17,9000,1589.6,1313.95
22520,NIFTY,02-Sep-15,28-Dec-17,9000,1516.05,1309.1
22521,NIFTY,03-Sep-15,28-Dec-17,9000,1566.25,1260.15
22522,NIFTY,04-Sep-15,28-Dec-17,9000,1492.9,1363.3
22523,NIFTY,07-Sep-15,28-Dec-17,9000,1412.1,1387
22524,NIFTY,08-Sep-15,28-Dec-17,9000,1495.3,1337.15
22525,NIFTY,09-Sep-15,28-Dec-17,9000,1579.6,1287.45
22526,NIFTY,10-Sep-15,28-Dec-17,9000,1518.3,1260
22527,NIFTY,11-Sep-15,28-Dec-17,9000,1477.65,1216.25
22528,NIFTY,14-Sep-15,28-Dec-17,9000,1506.25,1161.55
22529,NIFTY,15-Sep-15,28-Dec-17,9000,1444.35,1142.75
22530,NIFTY,16-Sep-15,28-Dec-17,9000,1462.15,1092.05
22531,NIFTY,18-Sep-15,28-Dec-17,9000,1492.9,1045
22532,NIFTY,21-Sep-15,28-Dec-17,9000,1448.25,1010
22533,NIFTY,22-Sep-15,28-Dec-17,9000,1389.35,1117.8
22534,NIFTY,23-Sep-15,28-Dec-17,9000,1369.55,1077.65
22535,NIFTY,24-Sep-15,28-Dec-17,9000,1345.65,1036.2
22536,NIFTY,28-Sep-15,28-Dec-17,9000,1275.35,1048.5
22537,NIFTY,29-Sep-15,28-Dec-17,9000,1258.85,1021.85
22538,NIFTY,30-Sep-15,28-Dec-17,9000,1314.7,994.15
22539,NIFTY,01-Oct-15,28-Dec-17,9000,1273.9,966.65
22540,NIFTY,05-Oct-15,28-Dec-17,9000,1428.8,962.65
22541,NIFTY,06-Oct-15,28-Dec-17,9000,1414.25,921.15
22542,NIFTY,07-Oct-15,28-Dec-17,9000,1397,879.2
22543,NIFTY,08-Oct-15,28-Dec-17,9000,1338.5,872
22544,NIFTY,09-Oct-15,28-Dec-17,9000,1356.9,828.15
22545,NIFTY,12-Oct-15,28-Dec-17,9000,1297.75,821.35
22546,NIFTY,13-Oct-15,28-Dec-17,9000,1258.75,795.8
22547,NIFTY,14-Oct-15,28-Dec-17,9000,1213.3,777.35
22548,NIFTY,15-Oct-15,28-Dec-17,9000,1247.85,740.15
22549,NIFTY,16-Oct-15,28-Dec-17,9000,1268.95,702.4
22550,NIFTY,19-Oct-15,28-Dec-17,9000,1268.55,664.65
22551,NIFTY,20-Oct-15,28-Dec-17,9000,1231.8,642.85
22552,NIFTY,21-Oct-15,28-Dec-17,9000,1197.8,620.3
22553,NIFTY,23-Oct-15,28-Dec-17,9000,1209.3,584.4
22554,NIFTY,26-Oct-15,28-Dec-17,9000,1163.85,575.1
22555,NIFTY,27-Oct-15,28-Dec-17,9000,1122.85,563.3
22556,NIFTY,28-Oct-15,28-Dec-17,9000,1076,576.4
22557,NIFTY,29-Oct-15,28-Dec-17,9000,1029.4,589.1
22558,NIFTY,30-Oct-15,28-Dec-17,9000,984.25,593.15
22559,NIFTY,02-Nov-15,28-Dec-17,9000,948.15,578.3
22560,NIFTY,03-Nov-15,28-Dec-17,9000,930.2,553.65
22561,NIFTY,04-Nov-15,28-Dec-17,9000,898.6,540.85
22562,NIFTY,05-Nov-15,28-Dec-17,9000,859.25,589.4
22563,NIFTY,06-Nov-15,28-Dec-17,9000,836.2,569.1
22564,NIFTY,09-Nov-15,28-Dec-17,9000,796.1,572.7
22565,NIFTY,10-Nov-15,28-Dec-17,9000,787.3,697.35
22566,NIFTY,11-Nov-15,28-Dec-17,9000,796,665.95
22567,NIFTY,13-Nov-15,28-Dec-17,9000,756.95,691.05
22568,NIFTY,16-Nov-15,28-Dec-17,9000,767.2,659.95
22569,NIFTY,17-Nov-15,28-Dec-17,9000,767.2,630.6
22570,NIFTY,18-Nov-15,28-Dec-17,9000,742.1,714.4
22571,NIFTY,19-Nov-15,28-Dec-17,9000,841.45,704.4
22572,NIFTY,20-Nov-15,28-Dec-17,9000,825.9,676.6
22573,NIFTY,23-Nov-15,28-Dec-17,9000,795.25,657.95
22574,NIFTY,24-Nov-15,28-Dec-17,9000,763.9,645.8
22575,NIFTY,26-Nov-15,28-Dec-17,9000,783.25,617.6
22576,NIFTY,27-Nov-15,28-Dec-17,9000,815.2,589
22577,NIFTY,30-Nov-15,28-Dec-17,9000,787,571.35
22578,NIFTY,01-Dec-15,28-Dec-17,9000,780.9,543.95
22579,NIFTY,02-Dec-15,28-Dec-17,9000,749.3,537.45
22580,NIFTY,03-Dec-15,28-Dec-17,9000,713.7,572.25
22581,NIFTY,04-Dec-15,28-Dec-17,9000,684.15,626.5
22582,NIFTY,07-Dec-15,28-Dec-17,9000,653.75,615.65
22583,NIFTY,08-Dec-15,28-Dec-17,9000,620.6,650.95
22584,NIFTY,09-Dec-15,28-Dec-17,9000,599.25,718.8
22585,NIFTY,10-Dec-15,28-Dec-17,9000,643.95,691.1
22586,NIFTY,11-Dec-15,28-Dec-17,9000,612.75,735.9
22587,NIFTY,14-Dec-15,28-Dec-17,9000,619.1,704.2
22588,NIFTY,15-Dec-15,28-Dec-17,9000,639.85,674.1
22589,NIFTY,16-Dec-15,28-Dec-17,9000,659.55,645.4
22590,NIFTY,17-Dec-15,28-Dec-17,9000,736.75,630.7
22591,NIFTY,18-Dec-15,28-Dec-17,9000,703.55,681.5
22592,NIFTY,21-Dec-15,28-Dec-17,9000,746.05,656.2
22593,NIFTY,22-Dec-15,28-Dec-17,9000,708.6,668.65
22594,NIFTY,23-Dec-15,28-Dec-17,9000,764,644.25
22595,NIFTY,24-Dec-15,28-Dec-17,9000,738.95,625.7
22596,NIFTY,28-Dec-15,28-Dec-17,9000,771.4,600.3
22597,NIFTY,29-Dec-15,28-Dec-17,9000,751.75,578.5
22598,NIFTY,30-Dec-15,28-Dec-17,9000,716.45,579
22599,NIFTY,31-Dec-15,28-Dec-17,9000,737.4,553
22600,NIFTY,01-Jan-16,28-Dec-17,9000,729.75,526.95
22601,NIFTY,04-Jan-16,28-Dec-17,9000,757.4,731.25
22602,NIFTY,05-Jan-16,28-Dec-17,9000,729.2,712.85
22603,NIFTY,06-Jan-16,28-Dec-17,9000,692.35,719.7
22604,NIFTY,07-Jan-16,28-Dec-17,9000,717.05,917.15
22605,NIFTY,08-Jan-16,28-Dec-17,9000,714.05,881.1
22606,NIFTY,11-Jan-16,28-Dec-17,9000,673.4,882.75
22607,NIFTY,12-Jan-16,28-Dec-17,9000,636.9,898.35
22608,NIFTY,13-Jan-16,28-Dec-17,9000,653.75,858.6
22609,NIFTY,14-Jan-16,28-Dec-17,9000,623.4,847.85
22610,NIFTY,15-Jan-16,28-Dec-17,9000,597.85,924.4
22611,NIFTY,18-Jan-16,28-Dec-17,9000,568.9,981.05
22612,NIFTY,19-Jan-16,28-Dec-17,9000,618.6,945.25
22613,NIFTY,20-Jan-16,28-Dec-17,9000,604.65,1060.25
22614,NIFTY,21-Jan-16,28-Dec-17,9000,571.9,1054.1
22615,NIFTY,22-Jan-16,28-Dec-17,9000,707.7,1041.4
22616,NIFTY,25-Jan-16,28-Dec-17,9000,689.6,1005.5
22617,NIFTY,27-Jan-16,28-Dec-17,9000,664.05,978.65
22618,NIFTY,28-Jan-16,28-Dec-17,9000,635.5,957.4
22619,NIFTY,29-Jan-16,28-Dec-17,9000,765.45,941.25
22620,NIFTY,01-Feb-16,28-Dec-17,9000,731.05,922.45
22621,NIFTY,02-Feb-16,28-Dec-17,9000,699.2,983.8
22622,NIFTY,03-Feb-16,28-Dec-17,9000,665.6,1038.25
22623,NIFTY,04-Feb-16,28-Dec-17,9000,669.3,995.6
22624,NIFTY,05-Feb-16,28-Dec-17,9000,717.15,957.05
22625,NIFTY,08-Feb-16,28-Dec-17,9000,679.45,1027.8
22626,NIFTY,09-Feb-16,28-Dec-17,9000,640,1084.95
22627,NIFTY,10-Feb-16,28-Dec-17,9000,605.75,1127.6
22628,NIFTY,11-Feb-16,28-Dec-17,9000,682.45,1446.8
22629,NIFTY,12-Feb-16,28-Dec-17,9000,654.6,1414.6
22630,NIFTY,15-Feb-16,28-Dec-17,9000,817.6,1397.8
22631,NIFTY,16-Feb-16,28-Dec-17,9000,770.25,1469.75
22632,NIFTY,17-Feb-16,28-Dec-17,9000,777.5,1418.5
22633,NIFTY,18-Feb-16,28-Dec-17,9000,809.05,1362.7
22634,NIFTY,19-Feb-16,28-Dec-17,9000,786.8,1323.2
22635,NIFTY,22-Feb-16,28-Dec-17,9000,767.3,1280.75
22636,NIFTY,23-Feb-16,28-Dec-17,9000,731.1,1365.5
22637,NIFTY,24-Feb-16,28-Dec-17,9000,690.1,1404.25
22638,NIFTY,25-Feb-16,28-Dec-17,9000,647.9,1406.2
22639,NIFTY,26-Feb-16,28-Dec-17,9000,658.85,1354.1
22640,NIFTY,29-Feb-16,28-Dec-17,9000,615.7,1354.65
22641,NIFTY,01-Mar-16,28-Dec-17,9000,874.9,1390.25
22642,NIFTY,02-Mar-16,28-Dec-17,9000,976.1,1352.3
22643,NIFTY,03-Mar-16,28-Dec-17,9000,1025.75,1305.45
22644,NIFTY,04-Mar-16,28-Dec-17,9000,993.35,1269.25
22645,NIFTY,08-Mar-16,28-Dec-17,9000,952.6,1238.25
22646,NIFTY,09-Mar-16,28-Dec-17,9000,951,1187.75
22647,NIFTY,10-Mar-16,28-Dec-17,9000,901.75,1181.65
22648,NIFTY,11-Mar-16,28-Dec-17,9000,884.75,1139.55
22649,NIFTY,14-Mar-16,28-Dec-17,9000,867.8,1099.25
22650,NIFTY,15-Mar-16,28-Dec-17,9000,818.15,1125.35
22651,NIFTY,16-Mar-16,28-Dec-17,9000,811.4,1084.95
22652,NIFTY,17-Mar-16,28-Dec-17,9000,789,1051.9
22653,NIFTY,18-Mar-16,28-Dec-17,9000,837.7,1009.2
22654,NIFTY,21-Mar-16,28-Dec-17,9000,892.3,970.5
22655,NIFTY,22-Mar-16,28-Dec-17,9000,869.05,938.35
22656,NIFTY,23-Mar-16,28-Dec-17,9000,837.65,915.35
22657,NIFTY,28-Mar-16,28-Dec-17,9000,786.7,974.5
22658,NIFTY,29-Mar-16,28-Dec-17,9000,755.1,951.8
22659,NIFTY,30-Mar-16,28-Dec-17,9000,869.9,928.8
22660,NIFTY,31-Mar-16,28-Dec-17,9000,835.95,909.8
22661,NIFTY,01-Apr-16,28-Dec-17,9000,797,897.9
22662,NIFTY,04-Apr-16,28-Dec-17,9000,760.6,912.35
22663,NIFTY,05-Apr-16,28-Dec-17,9000,727.25,1073.3
22664,NIFTY,06-Apr-16,28-Dec-17,9000,704.6,1042.4
22665,NIFTY,07-Apr-16,28-Dec-17,9000,661.6,1068.85
22666,NIFTY,08-Apr-16,28-Dec-17,9000,639.65,1039.75
22667,NIFTY,11-Apr-16,28-Dec-17,9000,718.3,1005.5
22668,NIFTY,12-Apr-16,28-Dec-17,9000,716,965.85
22669,NIFTY,13-Apr-16,28-Dec-17,9000,835.05,942.25
22670,NIFTY,18-Apr-16,28-Dec-17,9000,851.45,899.55
22671,NIFTY,20-Apr-16,28-Dec-17,9000,821.6,874.15
22672,NIFTY,21-Apr-16,28-Dec-17,9000,794.85,847.65
22673,NIFTY,22-Apr-16,28-Dec-17,9000,762.55,829.7
22674,NIFTY,25-Apr-16,28-Dec-17,9000,718.45,834.55
22675,NIFTY,26-Apr-16,28-Dec-17,9000,798.4,800.5
22676,NIFTY,27-Apr-16,28-Dec-17,9000,783.85,768.95
22677,NIFTY,28-Apr-16,28-Dec-17,9000,752.2,872.85
22678,NIFTY,29-Apr-16,28-Dec-17,9000,728.7,845.75
22679,NIFTY,02-May-16,28-Dec-17,9000,686.45,850.85
22680,NIFTY,03-May-16,28-Dec-17,9000,646.75,869.05
22681,NIFTY,04-May-16,28-Dec-17,9000,610.25,871.95
22682,NIFTY,05-May-16,28-Dec-17,9000,602.55,842.2
22683,NIFTY,06-May-16,28-Dec-17,9000,577.85,1001
22684,NIFTY,09-May-16,28-Dec-17,9000,691.2,810.6
22685,NIFTY,10-May-16,28-Dec-17,9000,680.4,779.65
22686,NIFTY,11-May-16,28-Dec-17,9000,642.85,782.7
22687,NIFTY,12-May-16,28-Dec-17,9000,659.2,745.15
22688,NIFTY,13-May-16,28-Dec-17,9000,623.1,796.15
22689,NIFTY,16-May-16,28-Dec-17,9000,630.45,761.2
22690,NIFTY,17-May-16,28-Dec-17,9000,628.05,729.1
22691,NIFTY,18-May-16,28-Dec-17,9000,595.2,723.65
22692,NIFTY,19-May-16,28-Dec-17,9000,562.1,782.7
22693,NIFTY,20-May-16,28-Dec-17,9000,529.25,785.2
22694,NIFTY,23-May-16,28-Dec-17,9000,498.85,779.55
22695,NIFTY,24-May-16,28-Dec-17,9000,488.05,753.8
22696,NIFTY,25-May-16,28-Dec-17,9000,705.9,788.45
22697,NIFTY,26-May-16,28-Dec-17,9000,819.4,772.6
22698,NIFTY,27-May-16,28-Dec-17,9000,871.15,735.15
22699,NIFTY,30-May-16,28-Dec-17,9000,855.65,705.1
22700,NIFTY,31-May-16,28-Dec-17,9000,821.1,690.6
22701,NIFTY,01-Jun-16,28-Dec-17,9000,807.95,662.95
22702,NIFTY,02-Jun-16,28-Dec-17,9000,813.95,629
22703,NIFTY,03-Jun-16,28-Dec-17,9000,791.95,606.7
22704,NIFTY,06-Jun-16,28-Dec-17,9000,757.05,715
22705,NIFTY,07-Jun-16,28-Dec-17,9000,638.95,567.75
22706,NIFTY,08-Jun-16,28-Dec-17,9000,769.7,546.5
22707,NIFTY,09-Jun-16,28-Dec-17,9000,727.05,576.1
22708,NIFTY,10-Jun-16,28-Dec-17,9000,550,576.5
22709,NIFTY,13-Jun-16,28-Dec-17,9000,649.3,600.15
22710,NIFTY,14-Jun-16,28-Dec-17,9000,631.25,579.25
22711,NIFTY,15-Jun-16,28-Dec-17,9000,708.35,558.95
22712,NIFTY,16-Jun-16,28-Dec-17,9000,667.65,588.15
22713,NIFTY,17-Jun-16,28-Dec-17,9000,668.95,559.1
22714,NIFTY,20-Jun-16,28-Dec-17,9000,704.75,532.6
22715,NIFTY,21-Jun-16,28-Dec-17,9000,675.6,523.6
22716,NIFTY,22-Jun-16,28-Dec-17,9000,644.55,517.75
22717,NIFTY,23-Jun-16,28-Dec-17,9000,683.05,493.5
22718,NIFTY,24-Jun-16,28-Dec-17,9000,696.55,691.65
22719,NIFTY,27-Jun-16,28-Dec-17,9000,674.4,669.35
22720,NIFTY,28-Jun-16,28-Dec-17,9000,677.3,635.75
22721,NIFTY,29-Jun-16,28-Dec-17,9000,722.3,605
22722,NIFTY,30-Jun-16,28-Dec-17,9000,776.65,576
22723,NIFTY,01-Jul-16,28-Dec-17,9000,784.25,546.95
22724,NIFTY,04-Jul-16,28-Dec-17,9000,789.3,597.75
22725,NIFTY,05-Jul-16,28-Dec-17,9000,670,521.7
22726,NIFTY,07-Jul-16,28-Dec-17,9000,680,670
22727,NIFTY,08-Jul-16,28-Dec-17,9000,702.2,680
22728,NIFTY,11-Jul-16,28-Dec-17,9000,700,615
22729,NIFTY,12-Jul-16,28-Dec-17,9000,720,590
22730,NIFTY,13-Jul-16,28-Dec-17,9000,730,615
22731,NIFTY,14-Jul-16,28-Dec-17,9000,760,600
22732,NIFTY,15-Jul-16,28-Dec-17,9000,760,606.5
22733,NIFTY,18-Jul-16,28-Dec-17,9000,770,583.85
22734,NIFTY,19-Jul-16,28-Dec-17,9000,789.85,590
22735,NIFTY,20-Jul-16,28-Dec-17,9000,765,565.85
22736,NIFTY,21-Jul-16,28-Dec-17,9000,751,600
22737,NIFTY,22-Jul-16,28-Dec-17,9000,756,580
22738,NIFTY,25-Jul-16,28-Dec-17,9000,818.9,531.75
22739,NIFTY,26-Jul-16,28-Dec-17,9000,820,543.5
22740,NIFTY,27-Jul-16,28-Dec-17,9000,799,545
22741,NIFTY,28-Jul-16,28-Dec-17,9000,830,519.95
22742,NIFTY,29-Jul-16,28-Dec-17,9000,817.05,512.6
22743,NIFTY,01-Aug-16,28-Dec-17,9000,826,522
22744,NIFTY,02-Aug-16,28-Dec-17,9000,810,528.9
22745,NIFTY,03-Aug-16,28-Dec-17,9000,779,551.6
22746,NIFTY,04-Aug-16,28-Dec-17,9000,755,554
22747,NIFTY,05-Aug-16,28-Dec-17,9000,817.8,489
22748,NIFTY,08-Aug-16,28-Dec-17,9000,830,490
22749,NIFTY,09-Aug-16,28-Dec-17,9000,819,500
22750,NIFTY,10-Aug-16,28-Dec-17,9000,750,550
22751,NIFTY,11-Aug-16,28-Dec-17,9000,750,555
22752,NIFTY,12-Aug-16,28-Dec-17,9000,837.5,526.1
22753,NIFTY,16-Aug-16,28-Dec-17,9000,802.2,525.75
22754,NIFTY,17-Aug-16,28-Dec-17,9000,763.3,564
22755,NIFTY,18-Aug-16,28-Dec-17,9000,790.6,512.1
22756,NIFTY,19-Aug-16,28-Dec-17,9000,770.3,520
22757,NIFTY,22-Aug-16,28-Dec-17,9000,780.25,523.8
22758,NIFTY,23-Aug-16,28-Dec-17,9000,719.8,506
22759,NIFTY,24-Aug-16,28-Dec-17,9000,785,504
22760,NIFTY,25-Aug-16,28-Dec-17,9000,775,535
22761,NIFTY,26-Aug-16,28-Dec-17,9000,744,538
22762,NIFTY,29-Aug-16,28-Dec-17,9000,735,522
22763,NIFTY,30-Aug-16,28-Dec-17,9000,828.7,459.7
22764,NIFTY,31-Aug-16,28-Dec-17,9000,855,445
22765,NIFTY,01-Sep-16,28-Dec-17,9000,824.85,455
22766,NIFTY,02-Sep-16,28-Dec-17,9000,841.25,458.35
22767,NIFTY,06-Sep-16,28-Dec-17,9000,920,406
22768,NIFTY,07-Sep-16,28-Dec-17,9000,930,420
22769,NIFTY,08-Sep-16,28-Dec-17,9000,942.5,402.25
22770,NIFTY,09-Sep-16,28-Dec-17,9000,891.5,425
22771,NIFTY,12-Sep-16,28-Dec-17,9000,819.95,489.7
22772,NIFTY,14-Sep-16,28-Dec-17,9000,820,481
22773,NIFTY,15-Sep-16,28-Dec-17,9000,800,485
22774,NIFTY,16-Sep-16,28-Dec-17,9000,820,460.2
22775,NIFTY,19-Sep-16,28-Dec-17,9000,866.3,451.75
22776,NIFTY,20-Sep-16,28-Dec-17,9000,846.45,472.65
22777,NIFTY,21-Sep-16,28-Dec-17,9000,814.85,472
22778,NIFTY,22-Sep-16,28-Dec-17,9000,866,435.3
22779,NIFTY,23-Sep-16,28-Dec-17,9000,870,449.7
22780,NIFTY,26-Sep-16,28-Dec-17,9000,790,478
22781,NIFTY,27-Sep-16,28-Dec-17,9000,774,483.1
22782,NIFTY,28-Sep-16,28-Dec-17,9000,793.2,467
22783,NIFTY,29-Sep-16,28-Dec-17,9000,693,560
22784,NIFTY,30-Sep-16,28-Dec-17,9000,690.15,531.65
22785,NIFTY,03-Oct-16,28-Dec-17,9000,750,468.3
22786,NIFTY,04-Oct-16,28-Dec-17,9000,777.85,462.05
22787,NIFTY,05-Oct-16,28-Dec-17,9000,772.9,460.65
22788,NIFTY,06-Oct-16,28-Dec-17,9000,732.1,476
22789,NIFTY,07-Oct-16,28-Dec-17,9000,749.9,488.8
22790,NIFTY,10-Oct-16,28-Dec-17,9000,755,470
22791,NIFTY,13-Oct-16,28-Dec-17,9000,669.3,540.5
22792,NIFTY,14-Oct-16,28-Dec-17,9000,670.25,525
22793,NIFTY,17-Oct-16,28-Dec-17,9000,625,560
22794,NIFTY,18-Oct-16,28-Dec-17,9000,705,480
22795,NIFTY,19-Oct-16,28-Dec-17,9000,706.5,491.6
22796,NIFTY,20-Oct-16,28-Dec-17,9000,744,473.5
22797,NIFTY,21-Oct-16,28-Dec-17,9000,734.9,480
22798,NIFTY,24-Oct-16,28-Dec-17,9000,743.95,460
22799,NIFTY,25-Oct-16,28-Dec-17,9000,715.7,468.75
22800,NIFTY,26-Oct-16,28-Dec-17,9000,665,489.2
